======================================================================
log10(x) x f(x)=(x^3)/6/(sinh(x)-x)  f1(x)  f1_blad_wzgledny f2(x) f2_blad_wzgledny
-6.75 1.77827941003892280116778722731938803e-07 0.999999999999998418853761755764608665 1.00001500026134830414852039393025507 -4.82390117415603521776323869829639079 0.999999999999998418853761755764608665 -16.0000000000000000104083408558608426
-6.73999999999999999979183318288278315 1.81970085860998344015570736726374398e-07 0.999999999999998344314862397386178827 1.00000407231013879402487659620035743 -5.390159154257539031538520868380715 0.999999999999998344369072506010454049 -16.0000000000000000104083408558608426
-6.73000000000000000001734723475976807 1.8620871366628674486979960990602569e-07 0.9999999999999982663065160870541348 1.00000553207090880534439053528572572 -5.25711226170472936463848312449442801 0.9999999999999982663065160870541348 -16.0000000000000000104083408558608426
-6.71999999999999999980918041764255122 1.90546071796324718271606522265944236e-07 0.999999999999998184611882390271375698 1.00001174556841079615020217996601559 -4.93012596122036092418511321611163112 0.999999999999998184611882390271375698 -16.0000000000000000104083408558608426
-6.71000000000000000003469446951953614 1.94984459975804532351059709055430598e-07 0.999999999999998099068330981165075855 1.0000052623696214675660248749622383 -5.27881865078630497850262215386862863 0.999999999999998099068330981165075855 -16.0000000000000000104083408558608426
-6.69999999999999999982652765240231929 1.99526231496887960136356665435151752e-07 0.999999999999998009459021425238134384 1.00000277232018594704421321495146913 -5.55715661250753960569842559991116104 0.999999999999998009513231533862409606 -16.0000000000000000104083408558608426
-6.69000000000000000005204170427930421 2.04173794466952933141072500268215737e-07 0.999999999999997915675533505242000842 1.00000024338981792731799458362473842 -6.61369759046596379734733739397256613 0.999999999999997915675533505242000842 -16.0000000000000000104083408558608426
-6.67999999999999999984387488716208736 2.0892961308540394831766141751909995e-07 0.999999999999997817446816678055299121 0.999997461776457289227802716080617529 -5.5954701323820722844853969846212749 0.9999999999999978173926065694310239 -16.0000000000000000104083408558608426
-6.67000000000000000006938893903907228 2.13796208950223209753856824379499344e-07 0.999999999999997714556030509180928334 0.999998250650352168587484125161779502 -5.75712337865451258007293278140537041 0.999999999999997714556030509180928334 -16.0000000000000000104083408558608426
-6.65999999999999999986122212192185543 2.18776162394955256221704794151704108e-07 0.999999999999997606840544672746062815 1.00001045763885837208608670101384064 -4.98056635997097820736309592426493964 0.999999999999997606840544672746062815 -16.0000000000000000104083408558608426
-6.65000000000000000008673617379884035 2.23872113856833961190981954123584754e-07 0.999999999999997494083518734253601679 0.999997386166269162108624635187936747 -5.58272204229664285521361755115776759 0.999999999999997494083518734253601679 -16.0000000000000000104083408558608426
-6.6399999999999999998785693566816235 2.29086765276777304576350443839927466e-07 0.999999999999997375959692041957893593 0.99999037953395746101525193294534688 -5.01680388912008854785176681367886431 0.999999999999997375959692041957893593 -16.0000000000000000104083408558608426
-6.63000000000000000010408340855860843 2.34422881531992211814836721167816942e-07 0.999999999999997252306434269986112895 1.00000282211791370774994075487640544 -5.54942484409122072184367135960769701 0.999999999999997252306434269986112895 -16.0000000000000000104083408558608426
-6.61999999999999999989591659144139157 2.39883291901949046529962766060380293e-07 0.999999999999997122798484766592608253 1.00000804693171519647431483290844767 -5.09436968384635478594713031696983307 0.999999999999997122852694875216883474 -16.0000000000000000104083408558608426
-6.6100000000000000001214306433183765 2.45470891568503035617904825703284428e-07 0.99999999999999698721900309728027878 1.00000059865019597180740840158819083 -6.22282686880567235303621242969995819 0.999999999999996987164792988656003558 -16.0000000000000000104083408558608426
-6.59999999999999999991326382620115965 2.51188643150958011114172861465242798e-07 0.999999999999996845188518501679197925 0.99999650406320264128638697354034548 -5.45643642791881528474051687993551241 0.999999999999996845242728610303473147 -16.0000000000000000104083408558608426
-6.59000000000000000013877787807814457 2.57039578276886380067546394009122721e-07 0.999999999999996696544400653916540023 1.0000094248237360023247657925260512 -5.0257267631129025416310274199105379 0.999999999999996696544400653916540023 -16.0000000000000000104083408558608426
-6.57999999999999999993061106096092772 2.63026799189538191735838060405819577e-07 0.999999999999996540852968684998103299 1.00000095548271920084092839742240244 -6.01977716158779329550659875636142715 0.999999999999996540852968684998103299 -16.0000000000000000104083408558608426
-6.57000000000000000015612511283791264 2.69153480392691571737326800741059961e-07 0.999999999999996377843172051802511646 0.999994158775747403499530724380051083 -5.2334961205497810051573415179859694 0.999999999999996377843172051802511646 -16.0000000000000000104083408558608426
-6.55999999999999999994795829572069579 2.7542287033381664486790992294667162e-07 0.999999999999996207135539993959838512 1.0000040729415825059046840639354059 -5.39009181847526488116917331439026384 0.999999999999996207189750102584113733 -16.0000000000000000104083408558608426
-6.55000000000000000017347234759768071 2.81838293126445381898238339205253191e-07 0.999999999999996028350601751100157344 0.99999918244649846788690839005653288 -6.08748381917516548150412503126460706 0.999999999999996028404811859724432566 -16.0000000000000000104083408558608426
-6.53999999999999999996530553048046386 2.88403150312660594239006979257291033e-07 0.999999999999995841163096671477816813 1.0000016561151172984510046570783004 -5.78090947740868375381156907266699818 0.999999999999995841108886562853541591 -16.0000000000000000104083408558608426
-6.53000000000000000019081958235744878 2.95120922666638570795036304200787487e-07 0.999999999999995645193553994722890366 0.9999936695163893068125440799498449 -5.19856311154004871108447183303269412 0.999999999999995645247764103347165587 -16.0000000000000000104083408558608426
-6.51999999999999999998265276524023193 3.01995172040201619853220490268552755e-07 0.999999999999995439954082743216901008 0.999998706352139360160457409731904477 -5.88818392689343638683047155168992504 0.99999999999999544000829285184117623 -16.0000000000000000104083408558608426
-6.51000000000000000020816681711721685 3.09029543251359051954031155310282123e-07 0.999999999999995225065212156589922188 1.00000155087765632707340335283419108 -5.80942245957121108186280156182590417 0.999999999999995225065212156589922188 -16.0000000000000000104083408558608426
-6.5 3.16227766016837933200881676372045765e-07 0.999999999999994999984841148599201688 1.00000074867926876489351156740426063 -6.12570418959684771754645171704112272 0.999999999999994999930631039974926466 -16.0000000000000000104083408558608426
-6.48999999999999999979183318288278315 3.2359365692962826268018445762542361e-07 0.999999999999994764333498958874812956 1.00000140168585365083205040992453405 -5.85334930808054111671737129718451342 0.999999999999994764387709067499088178 -16.0000000000000000104083408558608426
-6.48000000000000000001734723475976807 3.31131121482591094307147500406020844e-07 0.999999999999994517623294609798278998 0.999997288775614846345445030362242278 -5.56683453892240847748346110890338423 0.999999999999994517569084501174003776 -16.0000000000000000104083408558608426
-6.46999999999999999980918041764255122 3.38844156139202547057315597523613222e-07 0.999999999999994259203706797878297152 0.999999672098905516303725404814173316 -6.48425714132316449462428709082928435 0.999999999999994259257916906502572374 -16.0000000000000000104083408558608426
-6.46000000000000000003469446951953614 3.46736850452531639461901268338697658e-07 0.999999999999993988695264762744940867 0.999999575533727702418302502040958757 -6.37215681884255756616333710162791704 0.999999999999993988695264762744940867 -16.0000000000000000104083408558608426
-6.44999999999999999982652765240231929 3.54813389233575458420593400337386583e-07 0.999999999999993705393237092282632261 0.999996208861206950838616813737047551 -5.42123031654470912809457017189629369 0.99999999999999370533902698365835704 -16.0000000000000000104083408558608426
-6.44000000000000000005204170427930421 3.63078054770101342467257574203340982e-07 0.999999999999993408701312591624343895 1.00000242237862040333828267391069744 -5.61575797400764379621249111629310846 0.999999999999993408647102483000068673 -16.0000000000000000104083408558608426
-6.42999999999999999984387488716208736 3.71535229097172538613996476249690657e-07 0.999999999999993098077390174527323552 0.99999918387120217023057017202702923 -6.08824130107980820937260690861592138 0.999999999999993098077390174527323552 -16.0000000000000000104083408558608426
-6.42000000000000000006938893903907228 3.80189396320561196160088136600219665e-07 0.99999999999999277281673842887599335 1.00000342640723081401570720982974194 -5.46516102119436031304619549864298733 0.99999999999999277281673842887599335 -16.0000000000000000104083408558608426
-6.40999999999999999986122212192185543 3.89045144994280601086013148602295786e-07 0.999999999999992432214625942554775406 1.00000287789402801208286930556567995 -5.54092520088243938166869262396119211 0.999999999999992432214625942554775406 -16.0000000000000000104083408558608426
-6.40000000000000000008673617379884035 3.98107170553497250763153014171323541e-07 0.999999999999992075512111194823816618 1.00000081913210564672767066696223992 -6.08664604748529213971638962554777663 0.99999999999999207556632130344809184 -16.0000000000000000104083408558608426
-6.3899999999999999998785693566816235 4.07380277804112730493710701032822319e-07 0.999999999999991702058672882191814324 1.00000127261849167039243352350652572 -5.89530176774464048693527584710238898 0.999999999999991702058672882191814324 -16.0000000000000000104083408558608426
-6.38000000000000000010408340855860843 4.16869383470335401765131252249805464e-07 0.999999999999991310986949266670364977 1.00000138365882517560434550318859692 -5.85897097984680268736509822780078593 0.999999999999991310932739158046089756 -16.0000000000000000104083408558608426
-6.36999999999999999989591659144139157 4.26579518801592657993078578185297339e-07 0.999999999999990901483788718895340253 1.00000085962583164765366677828595243 -6.06569053789348994068855724925981576 0.999999999999990901429578610271065031 -16.0000000000000000104083408558608426
-6.3600000000000000001214306433183765 4.36515832240165967461273335124572479e-07 0.999999999999990472681829500878336603 1.0000006948565460940117968768880985 -6.15810484077952198338212763673027439 0.999999999999990472736039609502611825 -16.0000000000000000104083408558608426
-6.34999999999999999991326382620115965 4.46683592150963118561051613013451777e-07 0.99999999999999002371370987463095048 0.999998859227065081450771394377952106 -5.94280079489728050657140756563023842 0.999999999999990023659499766006675259 -16.0000000000000000104083408558608426
-6.34000000000000000013877787807814457 4.57088189614875029011452747718998607e-07 0.999999999999989553495227667667677451 1.00000071006639368364002362632447785 -6.14870103494462123469577186085643916 0.99999999999998955344101755904340223 -16.0000000000000000104083408558608426
-6.32999999999999999993061106096092772 4.67735141287198193572183725837696031e-07 0.99999999999998906121323125062438919 1.00000126862786540757593173323058977 -5.89666574981196377897019189617822121 0.99999999999998906121323125062438919 -16.0000000000000000104083408558608426
-6.32000000000000000015612511283791264 4.78630092322638343931916610916857857e-07 0.99999999999998854567509823376703082 0.999999662001261784233328150373054655 -6.4710849357031730829173388208630513 0.999999999999988545729308342391306041 -16.0000000000000000104083408558608426
-6.30999999999999999994795829572069579 4.89778819368446195912130374805696221e-07 0.999999999999988005850836553234373127 0.99999928861137423217542510855970761 -6.14789309025346069085757316763363178 0.999999999999988005796626444610097906 -16.0000000000000000104083408558608426
-6.30000000000000000017347234759768071 5.01187233627272285025040246648908994e-07 0.999999999999987440547823819292361236 0.999999136164702090835785380784628273 -6.06356906016384379805306270583287187 0.999999999999987440493613710668086014 -16.0000000000000000104083408558608426
-6.28999999999999999996530553048046386 5.12861383991364855566642666756510928e-07 0.999999999999986848681857859455490711 0.999999882552359085593259718782732648 -6.93015575078764625932895016013901568 0.99999999999998684862764775083121549 -16.0000000000000000104083408558608426
-6.28000000000000000019081958235744878 5.24807460249772597359869937352645081e-07 0.999999999999986228843475849492605789 0.999998260048729843165165459550891569 -5.75946291802730480149929981337209028 0.999999999999986228843475849492605789 -16.0000000000000000104083408558608426
-6.26999999999999999998265276524023193 5.37031796370252730912992768164332998e-07 0.999999999999985579840055399669651592 0.999999679797656104999949849831963888 -6.49457551290894017411575722675820543 0.999999999999985579840055399669651592 -16.0000000000000000104083408558608426
-6.26000000000000000020816681711721685 5.49540873857624552103372234952078962e-07 0.999999999999984900262133685755472357 0.999999981207192138146951088106817451 -7.72600867540508702384360883996805569 0.999999999999984900262133685755472357 -16.0000000000000000104083408558608426
-6.25 5.62341325190349080380653533131596854e-07 0.999999999999984188591827666270361874 1.00000018293969296107742694701414621 -6.73769201661755433438102946830383644 0.999999999999984188700247883518912317 -16.0000000000000000104083408558608426
-6.23999999999999999979183318288278315 5.7543993733715693004319035342744549e-07 0.999999999999983443419674516983164381 0.999999743964784248984045689212507568 -6.5917003246683674058496726910760799 0.999999999999983443365464408358889159 -16.0000000000000000104083408558608426
-6.23000000000000000001734723475976807 5.88843655355588967244007896910433985e-07 0.999999999999982663173581087789898447 0.999999885831965652164664976053742862 -6.94245554215869955594700457801593529 0.999999999999982663173581087789898447 -16.0000000000000000104083408558608426
-6.21999999999999999980918041764255122 6.02559586074357746965963738049805887e-07 0.999999999999981846118823902713756979 0.999998682098438648518847621238236911 -5.88011703347732827803009958422819636 0.999999999999981846064613794089481758 -16.0000000000000000104083408558608426
-6.21000000000000000003469446951953614 6.16595001861482166345331534067355584e-07 0.999999999999980990520679485777932882 0.999999997150622602071472905249649443 -8.54525292235160714455349806328854356 0.999999999999980990466469377153657661 -16.0000000000000000104083408558608426
-6.19999999999999999982652765240231929 6.30957344480193249423303474049580259e-07 0.999999999999980094644424361005619062 1.00000061349567668871583803191782636 -6.21218847931350144717793648752035551 0.99999999999998009459021425238134384 -16.0000000000000000104083408558608426
-6.19000000000000000005204170427930421 6.45654229034655515896362324318344351e-07 0.999999999999979156538494617922907537 0.999999514073221117745494251893845217 -6.3134291854222056214994418521513353 0.999999999999979156538494617922907537 -16.0000000000000000104083408558608426
-6.17999999999999999984387488716208736 6.60693448007596006500555568379876568e-07 0.999999999999978174197116237431615104 1.00000075968818792984411231161701039 -6.11936461372706902916637772271712947 0.999999999999978174197116237431615104 -16.0000000000000000104083408558608426
-6.17000000000000000006938893903907228 6.76082975391981771062191489681948817e-07 0.999999999999977145614515200433558562 1.00000112116625124278508629505068939 -5.95032997476635472150138794766860428 0.999999999999977145614515200433558562 -16.0000000000000000104083408558608426
-6.15999999999999999986122212192185543 6.91830970918936487539705377063634952e-07 0.999999999999976068513866944709178597 1.00000115519313731351352947385180414 -5.93734539079446642069817774434170587 0.999999999999976068459656836084903375 -16.0000000000000000104083408558608426
-6.15000000000000000008673617379884035 7.0794578438413791080779365416536541e-07 0.999999999999974940618346908038915899 0.999999282864421566144243896934185045 -6.14439874598022461957974593715903211 0.999999999999974940672557016663191121 -16.0000000000000000104083408558608426
-6.1399999999999999998785693566816235 7.24435960074990063539732035987272433e-07 0.999999999999973759651130528203211156 1.00000033191640502522237049509712392 -6.47897124764762421091426891628373141 0.999999999999973759596920419578935935 -16.0000000000000000104083408558608426
-6.13000000000000000010408340855860843 7.41310241300917514929822903712534204e-07 0.999999999999972522955922482612578506 0.999999565961473155196667650379538372 -6.36247174670541527571887563397012855 0.999999999999972522901712373988303284 -16.0000000000000000104083408558608426
-6.11999999999999999989591659144139157 7.58577575029183768757527443204143384e-07 0.999999999999971227984847665926082527 1.0000012038053798728949247975883452 -5.91944370974077101492036301344512594 0.999999999999971228039057774550357749 -16.0000000000000000104083408558608426
-6.1100000000000000001214306433183765 7.7624711662869173387714573335130258e-07 0.999999999999969872027400646929962136 1.00000037853141400783895526016564759 -6.42189803836346893460215734528162557 0.999999999999969872027400646929962136 -16.0000000000000000104083408558608426
-6.09999999999999999991326382620115965 7.94328234724281502075439756284367158e-07 0.99999999999996845215623555991335536 1.0000003089517357437879599424412902 -6.51010931615481618865010071672827507 0.99999999999996845215623555991335536 -16.0000000000000000104083408558608426
-6.09000000000000000013877787807814457 8.1283051616409924656350203158987496e-07 0.999999999999966965335586321916849784 1.00000016109203638419757054212055891 -6.79292583942188805739767487601454832 0.999999999999966965335586321916849784 -16.0000000000000000104083408558608426
-6.07999999999999999993061106096092772 8.31763771102671006145223735582251148e-07 0.999999999999965408475476741356757771 0.999999745400665794538199587782045796 -6.59414279539649066151987821804425494 0.999999999999965408475476741356757771 -16.0000000000000000104083408558608426
-6.07000000000000000015612511283791264 8.51138038202376467799749797132590466e-07 0.999999999999963778214880083528015575 1.00000015829474908971279817349042673 -6.80053339181952316589568896532114195 0.999999999999963778160669974903740354 -16.0000000000000000104083408558608426
-6.05999999999999999994795829572069579 8.70963589956080637530139371915119829e-07 0.99999999999996207113855950510128423 0.999999991419619929590607843028493562 -8.06649539429303268685961247896898385 0.999999999999962071084349396477009009 -16.0000000000000000104083408558608426
-6.05000000000000000017347234759768071 8.91250938133745529934579766736358437e-07 0.999999999999960283614437728250123882 1.00000051133671296265618272380848452 -6.29129299093848021011410320824097653 0.999999999999960283560227619625848661 -16.0000000000000000104083408558608426
-6.03999999999999999996530553048046386 9.12010839355909742120902073883722747e-07 0.99999999999995841179359704065099379 1.00000001813770232552032457551405287 -7.74141673418626094678451909913974305 0.99999999999995841179359704065099379 -16.0000000000000000104083408558608426
-6.03000000000000000019081958235744878 9.3325430079699104355066806964889457e-07 0.999999999999956451827119729980353213 1.00000030322191109399300457116765983 -6.51823935701504478517492868760996316 0.999999999999956451827119729980353213 -16.0000000000000000104083408558608426
-6.01999999999999999998265276524023193 9.5499258602143594976701215732288225e-07 0.999999999999954399486617323544734859 0.9999994034197441155828456338383603 -6.22433115712051120626754907583233489 0.999999999999954399486617323544734859 -16.0000000000000000104083408558608426
-6.01000000000000000020816681711721685 9.77237220955810682699773754973605541e-07 0.999999999999952250381071022777845769 0.999999752267926395477709577974678723 -6.60601784584452105062585269834585233 0.999999999999952250381071022777845769 -16.0000000000000000104083408558608426
-6 1.00000000000000000003625036316452388e-06 0.999999999999950000011041811864842543 1.00000005758387491947188074892238774 -7.23969873694366230793689753753028526 0.9999999999999499999026215946162921 -16.0000000000000000104083408558608426
-5.98999999999999999979183318288278315 1.02329299228075413092973801421699427e-06 0.99999999999994764355183002324523045 1.00000008052979628590199029369856021 -7.09404311717296547990310728870611001 0.999999999999947643606040131869505672 -16.0000000000000000104083408558608426
-5.98000000000000000001734723475976807 1.04712854805089953348096973701180767e-06 0.999999999999945176070315772109964314 1.00000004172209490719246127721220319 -7.37963332267330535769664368039855162 0.999999999999945176124525880734239536 -16.0000000000000000104083408558608426
-5.96999999999999999980918041764255122 1.07151930523760641738769488307903358e-06 0.999999999999942592308118521904347631 0.999999786257981368084706702559216751 -6.6701102099874217152102040540029293 0.999999999999942592308118521904347631 -16.0000000000000000104083408558608426
-5.96000000000000000003469446951953614 1.09647819614318501309235221407266392e-06 0.999999999999939886790017301576583009 1.00000022471456283159729067078203002 -6.64836866564223870259414672645448263 0.999999999999939886681597084328032565 -16.0000000000000000104083408558608426
-5.94999999999999999982652765240231929 1.12201845430196343558883405981809822e-06 0.999999999999937053715530488329221726 0.999999917354122727229832900963657494 -7.0827791367802497434109920693146023 0.999999999999937053823950705577772169 -16.0000000000000000104083408558608426
-5.94000000000000000005204170427930421 1.14815362149688275150360055223066756e-06 0.999999999999934087175756242116264616 1.00000001246195926367463929773649056 -7.90441137569369101133556765326204641 0.999999999999934087229966350740539838 -16.0000000000000000104083408558608426
-5.92999999999999999984387488716208736 1.17489755493952954171558882230289424e-06 0.99999999999993098077390174527323552 0.999999414076192340891224147325644367 -6.2321589062398320595440037727996696 0.999999999999930980828111853897510741 -16.0000000000000000104083408558608426
-5.92000000000000000006938893903907228 1.20226443461741290587616460713873382e-06 0.999999999999927728004753962887107832 1.00000001962176451788394393460635001 -7.70726034097381249802355407396703413 0.999999999999927728113174180135658276 -16.0000000000000000104083408558608426
-5.90999999999999999986122212192185543 1.23026877081238153422530580360534365e-06 0.999999999999924321929418991050653176 1.00000009678894554376264031114729391 -7.01417390191868139097744472287843109 0.999999999999924321983629099674928398 -16.0000000000000000104083408558608426
-5.90000000000000000008673617379884035 1.2589254117941672104012845455276164e-06 0.999999999999920755337952382735267065 1.00000015731777242423798657267042245 -6.80322199294311437314103363505068955 0.999999999999920755392162491359542287 -16.0000000000000000104083408558608426
-5.8899999999999999998785693566816235 1.28824955169313396286000560264281816e-06 0.999999999999917020640938930542418461 1.000000124333304844011921508339924 -6.9054122325780903967132329235312227 0.999999999999917020749359147790968905 -16.0000000000000000104083408558608426
-5.88000000000000000010408340855860843 1.31825673855640710210129136122035316e-06 0.999999999999913109977912883952200218 0.999999748961310198479973676555232487 -6.60025949070067760376598342553222665 0.999999999999913109923702775327924996 -16.0000000000000000104083408558608426
-5.86999999999999999989591659144139157 1.34896288259165360925956677766150856e-06 0.999999999999909014946307406201952972 0.999999995892203390028280668433424694 -8.38640068728858738798803695857486673 0.999999999999909014946307406201952972 -16.0000000000000000104083408558608426
-5.8600000000000000001214306433183765 1.38038426460288483779560771849836292e-06 0.999999999999904726980925334656191694 0.999999964748793678946843510590980486 -7.45282719032002586266594246211525387 0.999999999999904726980925334656191694 -16.0000000000000000104083408558608426
-5.84999999999999999991326382620115965 1.41253754462275430220754369422373376e-06 0.999999999999900236866048203188128696 1.00000011597938578131791048653198573 -6.93561882200353230741585175422869725 0.999999999999900236866048203188128696 -16.0000000000000000104083408558608426
-5.84000000000000000013877787807814457 1.44543977074592751190463766077271717e-06 0.999999999999895535169117111173875401 0.999999892843792643701023720170795173 -6.96998308942275255706624847995556138 0.999999999999895535223327219798150622 -16.0000000000000000104083408558608426
-5.82999999999999999993061106096092772 1.4791083881682074222489514502455884e-06 0.999999999999890611915472071746791016 1.00000032445181826195462759798715524 -6.48884964124539204708211337369050398 0.999999999999890611969682180371066238 -16.0000000000000000104083408558608426
-5.82000000000000000015612511283791264 1.51356124843620816241861069662943788e-06 0.999999999999885456642562120421757754 1.00000001460931986312346414491614155 -7.83536659713198174303377951943616608 0.999999999999885456642562120421757754 -16.0000000000000000104083408558608426
-5.80999999999999999994795829572069579 1.54881661891248134462385213412858047e-06 0.999999999999880058345735206470905609 1.00000006980165873082810890082328115 -7.15613351064609620006892742871684732 0.999999999999880058345735206470905609 -16.0000000000000000104083408558608426
-5.80000000000000000017347234759768071 1.58489319246111348519820905272016882e-06 0.999999999999874405695078627420713246 1.00000012976976257808581216579568718 -6.88682606961336503913206907867561313 0.999999999999874405695078627420713246 -16.0000000000000000104083408558608426
-5.78999999999999999996530553048046386 1.62181009735892997279937977896883267e-06 0.999999999999868486601738160057806226 1.00000013456978069327149571954294061 -6.87105203092397990530942886167053985 0.999999999999868486655948268682081448 -16.0000000000000000104083408558608426
-5.78000000000000000019081958235744878 1.65958690743756063433738046982324644e-06 0.999999999999862288543178712174608336 0.999999935333710335088035908723824718 -7.18932298156252841967242539489291175 0.999999999999862288543178712174608336 -16.0000000000000000104083408558608426
-5.76999999999999999998265276524023193 1.69824365246174435460744849159982748e-06 0.999999999999855798400553996696515924 0.999999891294666091675659436166512251 -6.96374972171684848525063937785262169 0.999999999999855798454764105320791145 -16.0000000000000000104083408558608426
-5.76000000000000000020816681711721685 1.73780082874937546701288763330737141e-06 0.999999999999849002404496423057622678 1.00000002210143569363314658415831104 -7.65557654683476583937218329367624392 0.9999999999998490024587065316818979 -16.0000000000000000104083408558608426
-5.75 1.77827941003892280119363662146167015e-06 0.999999999999841886135117097200719627 0.999999996262176651148478184749635034 -8.42739959891983555616973289303928141 0.999999999999841886080906988576444405 -16.0000000000000000104083408558608426
-5.73999999999999999979183318288278315 1.81970085860998344012985797312146187e-06 0.999999999999834434413585604328744694 1.00000005691757295458923365805148364 -7.24475236381817959191095623872058695 0.999999999999834434359375495704469472 -16.0000000000000000104083408558608426
-5.73000000000000000001734723475976807 1.86208713666286744862044791663341055e-06 0.999999999999826631573180552026158807 0.999999959033110739469851074856521223 -7.38756884998636329832388813798615956 0.999999999999826631573180552026158807 -16.0000000000000000104083408558608426
-5.71999999999999999980918041764255122 1.90546071796324718269021582851716025e-06 0.999999999999818460971398592640468905 1.00000008794285077549576778999096405 -7.05579856379286413786688925142698281 0.999999999999818461025608701264744127 -16.0000000000000000104083408558608426
-5.71000000000000000003469446951953614 1.94984459975804532353644648469658809e-06 0.999999999999809905315215075027879266 0.999999822641735809636547721579447057 -6.75114903580553256173465981326842211 0.999999999999809905261004966403604044 -16.0000000000000000104083408558608426
-5.69999999999999999982652765240231929 1.99526231496887960131186786606695329e-06 0.999999999999800946390033501431915397 0.99999996064402988451029138938785934 -7.40499157444695430474110309226887239 0.999999999999800946335823392807640175 -16.0000000000000000104083408558608426
-5.69000000000000000005204170427930421 2.04173794466952933143657439682443948e-06 0.999999999999791565330736070604800148 1.00000009761189633959634764925894501 -7.01049632259249045360474661414684761 0.999999999999791565276525961980524926 -16.0000000000000000104083408558608426
-5.67999999999999999984387488716208736 2.08929613085403948315076478104871738e-06 0.999999999999781742079582591564701488 1.00000004667870879269172407211030418 -7.33087913508916621087643794574262301 0.999999999999781742079582591564701488 -16.0000000000000000104083408558608426
-5.67000000000000000006938893903907228 2.13796208950223209756441763793727556e-06 0.999999999999771455928311569838484729 1.00000009167197042561549963357592219 -7.03776235096740078629740100524259105 0.999999999999771455874101461214209507 -16.0000000000000000104083408558608426
-5.65999999999999999986122212192185543 2.18776162394955256213949975909019473e-06 0.999999999999760684976039121218960304 1.00000003017164800303302057971066574 -7.52039752289810303070849428763722244 0.999999999999760684921829012594685082 -16.0000000000000000104083408558608426
-5.65000000000000000008673617379884035 2.23872113856833961203906651194725811e-06 0.999999999999749406400309514886259876 0.999999984879313973649712227187436042 -7.82043570200150932455671060061774824 0.999999999999749406400309514886259876 -16.0000000000000000104083408558608426
-5.6399999999999999998785693566816235 2.29086765276777304581520322668383889e-06 0.999999999999737596294464847535010676 1.00000008050741577493754352889965276 -7.09416269812149074842216878167278082 0.999999999999737596186044630286460233 -16.0000000000000000104083408558608426
-5.63000000000000000010408340855860843 2.3442288153199221181225178175358873e-06 0.999999999999725229559224826125785057 0.999999932675409498742183367347990952 -7.1718280519652074372904948518225865 0.999999999999725229559224826125785057 -16.0000000000000000104083408558608426
-5.61999999999999999989591659144139157 2.39883291901949046529962766060380293e-06 0.999999999999712280011106985133650937 0.999999957135318106086173395308236422 -7.36790331001669044795263086022885091 0.999999999999712280011106985133650937 -16.0000000000000000104083408558608426
-5.6100000000000000001214306433183765 2.45470891568503035607565068046371582e-06 0.999999999999698720219796360675346136 1.00000001144497151336822809986060179 -7.94137385164398787755143938049684493 0.999999999999698720219796360675346136 -16.0000000000000000104083408558608426
-5.59999999999999999991326382620115965 2.51188643150958011109002982636786375e-06 0.99999999999968452134551516463645271 1.00000002698183999057940374299846553 -7.56892335966758432030249137412170057 0.99999999999968452134551516463645271 -16.0000000000000000104083408558608426
-5.59000000000000000013877787807814457 2.57039578276886380062376515180666298e-06 0.999999999999669653301653110544222613 0.999999999735834934851998190286082036 -9.57866805549538477028426175508002416 0.999999999999669653247443001919947392 -16.0000000000000000104083408558608426
-5.57999999999999999993061106096092772 2.63026799189538191725498302748906731e-06 0.999999999999654084483716870446201597 1.00000006907117553725441311263111288 -7.16070097759345086793278389869499279 0.999999999999654084537926979070476818 -16.0000000000000000104083408558608426
-5.57000000000000000015612511283791264 2.69153480392691571737326800741059961e-06 0.999999999999637782040380618031605309 1.00000001310174142896310123251879531 -7.88265896931328210973585757237458438 0.999999999999637782040380618031605309 -16.0000000000000000104083408558608426
-5.55999999999999999994795829572069579 2.75422870333816644862740044118215197e-06 0.99999999999962071122296472514001664 0.999999975219928262870020679864424551 -7.60590408814591244310993056743086527 0.99999999999962071122296472514001664 -16.0000000000000000104083408558608426
-5.55000000000000000017347234759768071 2.81838293126445381918917854519078883e-06 0.999999999999602835873326739379862715 1.00000001379384685293305601305746677 -7.86030209570770040713311166413745923 0.999999999999602835819116630755587494 -16.0000000000000000104083408558608426
-5.53999999999999999996530553048046386 2.88403150312660594244176858085747456e-06 0.999999999999584118098600732382763567 0.999999949222330894861403283169209999 -7.29433079582634471930979724874077874 0.999999999999584118152810841007038789 -16.0000000000000000104083408558608426
-5.53000000000000000019081958235744878 2.95120922666638570784696546543874641e-06 0.999999999999564518216987191179256911 0.999999993054630550081904316606085104 -8.15833187914300780527177003875749506 0.999999999999564518271197299803532133 -16.0000000000000000104083408558608426
-5.51999999999999999998265276524023193 3.01995172040201619863560247925465601e-06 0.99999999999954399459512269232597248 0.99999992269153919457937845782780073 -7.11177553505318935144277614490704309 0.99999999999954399459512269232597248 -16.0000000000000000104083408558608426
-5.51000000000000000020816681711721685 3.09029543251359051954031155310282123e-06 0.999999999999522503702290010529907249 0.999999995291743805955319429612515592 -8.32718396057059082916718129041555585 0.999999999999522503702290010529907249 -16.0000000000000000104083408558608426
-5.5 3.16227766016837933195711797543589342e-06 0.999999999999500000001997901399874991 1.00000004241952160388175185889991781 -7.37242911463952798906823504765384314 0.999999999999499999893577684151324547 -16.0000000000000000104083408558608426
